id,item_id,dept_id,cat_id,store_id,state_id,d,sales,wm_yr_wk,event_name_1,snap_CA,snap_TX,snap_WI,sell_price,d_num
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_442,5.0,11212,Pesach End,0,0,1,1.48,442
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_442,5.0,11212,Pesach End,0,0,1,1.48,442
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_442,10.0,11212,Pesach End,0,0,1,1.58,442
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_442,172.0,11212,Pesach End,0,0,1,1.48,442
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_442,38.0,11212,Pesach End,0,0,1,1.48,442
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_442,81.0,11212,Pesach End,0,0,1,1.58,442
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_443,164.0,11212,OrthodoxEaster,0,1,1,1.44,443
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_443,39.0,11212,OrthodoxEaster,0,1,1,1.48,443
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_443,62.0,11212,OrthodoxEaster,0,1,1,1.58,443
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_443,109.0,11212,OrthodoxEaster,0,1,1,1.38,443
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_443,77.0,11212,OrthodoxEaster,0,1,1,1.48,443
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_443,155.0,11212,OrthodoxEaster,0,1,1,1.58,443
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_443,9.0,11212,OrthodoxEaster,0,1,1,1.48,443
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_443,5.0,11212,OrthodoxEaster,0,1,1,1.48,443
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_443,8.0,11212,OrthodoxEaster,0,1,1,1.58,443
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_443,86.0,11212,OrthodoxEaster,0,1,1,1.48,443
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_443,30.0,11212,OrthodoxEaster,0,1,1,1.48,443
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_443,50.0,11212,OrthodoxEaster,0,1,1,1.58,443
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_444,113.0,11212,None,0,0,0,1.44,444
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_444,34.0,11212,None,0,0,0,1.48,444
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_444,55.0,11212,None,0,0,0,1.58,444
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_444,82.0,11212,None,0,0,0,1.38,444
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_444,37.0,11212,None,0,0,0,1.48,444
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_444,68.0,11212,None,0,0,0,1.58,444
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_444,4.0,11212,None,0,0,0,1.48,444
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_444,10.0,11212,None,0,0,0,1.48,444
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_444,23.0,11212,None,0,0,0,1.58,444
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_444,55.0,11212,None,0,0,0,1.48,444
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_444,20.0,11212,None,0,0,0,1.48,444
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_444,36.0,11212,None,0,0,0,1.58,444
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_445,81.0,11212,None,0,0,0,1.44,445
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_445,36.0,11212,None,0,0,0,1.48,445
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_445,48.0,11212,None,0,0,0,1.58,445
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_445,45.0,11212,None,0,0,0,1.38,445
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_445,61.0,11212,None,0,0,0,1.48,445
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_445,76.0,11212,None,0,0,0,1.58,445
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_445,3.0,11212,None,0,0,0,1.48,445
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_445,6.0,11212,None,0,0,0,1.48,445
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_445,16.0,11212,None,0,0,0,1.58,445
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_445,55.0,11212,None,0,0,0,1.48,445
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_445,11.0,11212,None,0,0,0,1.48,445
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_445,42.0,11212,None,0,0,0,1.58,445
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_446,126.0,11212,None,0,0,0,1.44,446
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_446,27.0,11212,None,0,0,0,1.48,446
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_446,49.0,11212,None,0,0,0,1.58,446
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_446,127.0,11212,None,0,0,0,1.38,446
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_446,48.0,11212,None,0,0,0,1.48,446
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_446,93.0,11212,None,0,0,0,1.58,446
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_446,4.0,11212,None,0,0,0,1.48,446
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_446,0.0,11212,None,0,0,0,1.48,446
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_446,12.0,11212,None,0,0,0,1.58,446
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_446,57.0,11212,None,0,0,0,1.48,446
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_446,24.0,11212,None,0,0,0,1.48,446
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_446,44.0,11212,None,0,0,0,1.58,446
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_447,163.0,11212,None,0,0,0,1.44,447
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_447,40.0,11212,None,0,0,0,1.48,447
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_447,51.0,11212,None,0,0,0,1.58,447
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_447,60.0,11212,None,0,0,0,1.38,447
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_447,63.0,11212,None,0,0,0,1.48,447
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_447,76.0,11212,None,0,0,0,1.58,447
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_447,6.0,11212,None,0,0,0,1.48,447
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_447,1.0,11212,None,0,0,0,1.48,447
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_447,7.0,11212,None,0,0,0,1.58,447
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_447,41.0,11212,None,0,0,0,1.48,447
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_447,21.0,11212,None,0,0,0,1.48,447
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_447,39.0,11212,None,0,0,0,1.58,447
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_448,199.0,11212,None,0,0,0,1.44,448
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_448,50.0,11212,None,0,0,0,1.48,448
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_448,62.0,11212,None,0,0,0,1.58,448
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_448,62.0,11212,None,0,0,0,1.38,448
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_448,51.0,11212,None,0,0,0,1.48,448
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_448,84.0,11212,None,0,0,0,1.58,448
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_448,9.0,11212,None,0,0,0,1.48,448
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_448,0.0,11212,None,0,0,0,1.48,448
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_448,4.0,11212,None,0,0,0,1.58,448
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_448,94.0,11212,None,0,0,0,1.48,448
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_448,26.0,11212,None,0,0,0,1.48,448
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_448,39.0,11212,None,0,0,0,1.58,448
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_449,150.0,11213,None,0,0,0,1.44,449
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_449,85.0,11213,None,0,0,0,1.48,449
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_449,95.0,11213,None,0,0,0,1.58,449
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_449,117.0,11213,None,0,0,0,1.38,449
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_449,88.0,11213,None,0,0,0,1.48,449
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_449,107.0,11213,None,0,0,0,1.58,449
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_449,10.0,11213,None,0,0,0,1.48,449
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_449,9.0,11213,None,0,0,0,1.48,449
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_449,8.0,11213,None,0,0,0,1.58,449
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_449,104.0,11213,None,0,0,0,1.48,449
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_449,35.0,11213,None,0,0,0,1.48,449
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_449,82.0,11213,None,0,0,0,1.58,449
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_450,242.0,11213,None,0,0,0,1.44,450
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_450,67.0,11213,None,0,0,0,1.48,450
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_450,56.0,11213,None,0,0,0,1.58,450
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_450,89.0,11213,None,0,0,0,1.38,450
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_450,76.0,11213,None,0,0,0,1.48,450
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_450,122.0,11213,None,0,0,0,1.58,450
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_450,12.0,11213,None,0,0,0,1.48,450
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_450,5.0,11213,None,0,0,0,1.48,450
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_450,11.0,11213,None,0,0,0,1.58,450
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_450,96.0,11213,None,0,0,0,1.48,450
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_450,34.0,11213,None,0,0,0,1.48,450
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_450,46.0,11213,None,0,0,0,1.58,450
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_451,82.0,11213,None,0,0,0,1.44,451
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_451,24.0,11213,None,0,0,0,1.48,451
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_451,55.0,11213,None,0,0,0,1.58,451
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_451,84.0,11213,None,0,0,0,1.38,451
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_451,44.0,11213,None,0,0,0,1.48,451
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_451,82.0,11213,None,0,0,0,1.58,451
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_451,6.0,11213,None,0,0,0,1.48,451
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_451,7.0,11213,None,0,0,0,1.48,451
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_451,7.0,11213,None,0,0,0,1.58,451
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_451,52.0,11213,None,0,0,0,1.48,451
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_451,26.0,11213,None,0,0,0,1.48,451
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_451,53.0,11213,None,0,0,0,1.58,451
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_452,98.0,11213,None,0,0,0,1.44,452
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_452,35.0,11213,None,0,0,0,1.48,452
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_452,56.0,11213,None,0,0,0,1.58,452
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_452,72.0,11213,None,0,0,0,1.38,452
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_452,49.0,11213,None,0,0,0,1.48,452
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_452,67.0,11213,None,0,0,0,1.58,452
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_452,5.0,11213,None,0,0,0,1.48,452
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_452,4.0,11213,None,0,0,0,1.48,452
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_452,8.0,11213,None,0,0,0,1.58,452
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_452,45.0,11213,None,0,0,0,1.48,452
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_452,17.0,11213,None,0,0,0,1.48,452
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_452,47.0,11213,None,0,0,0,1.58,452
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_453,78.0,11213,None,0,0,0,1.44,453
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_453,23.0,11213,None,0,0,0,1.48,453
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_453,61.0,11213,None,0,0,0,1.58,453
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_453,75.0,11213,None,0,0,0,1.38,453
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_453,40.0,11213,None,0,0,0,1.48,453
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_453,76.0,11213,None,0,0,0,1.58,453
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_453,6.0,11213,None,0,0,0,1.48,453
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_453,1.0,11213,None,0,0,0,1.48,453
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_453,11.0,11213,None,0,0,0,1.58,453
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_453,85.0,11213,None,0,0,0,1.48,453
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_453,20.0,11213,None,0,0,0,1.48,453
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_453,32.0,11213,None,0,0,0,1.58,453
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_454,104.0,11213,None,0,0,0,1.44,454
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_454,20.0,11213,None,0,0,0,1.48,454
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_454,42.0,11213,None,0,0,0,1.58,454
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_454,78.0,11213,None,0,0,0,1.38,454
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_454,56.0,11213,None,0,0,0,1.48,454
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_454,92.0,11213,None,0,0,0,1.58,454
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_454,1.0,11213,None,0,0,0,1.48,454
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_454,2.0,11213,None,0,0,0,1.48,454
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_454,11.0,11213,None,0,0,0,1.58,454
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_454,44.0,11213,None,0,0,0,1.48,454
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_454,30.0,11213,None,0,0,0,1.48,454
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_454,33.0,11213,None,0,0,0,1.58,454
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_455,157.0,11213,None,0,0,0,1.44,455
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_455,47.0,11213,None,0,0,0,1.48,455
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_455,37.0,11213,None,0,0,0,1.58,455
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_455,144.0,11213,None,0,0,0,1.38,455
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_455,62.0,11213,None,0,0,0,1.48,455
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_455,92.0,11213,None,0,0,0,1.58,455
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_455,12.0,11213,None,0,0,0,1.48,455
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_455,5.0,11213,None,0,0,0,1.48,455
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_455,9.0,11213,None,0,0,0,1.58,455
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_455,89.0,11213,None,0,0,0,1.48,455
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_455,33.0,11213,None,0,0,0,1.48,455
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_455,47.0,11213,None,0,0,0,1.58,455
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_456,149.0,11214,None,0,0,0,1.44,456
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_456,54.0,11214,None,0,0,0,1.48,456
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_456,70.0,11214,None,0,0,0,1.58,456
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_456,125.0,11214,None,0,0,0,1.38,456
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_456,105.0,11214,None,0,0,0,1.48,456
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_456,115.0,11214,None,0,0,0,1.58,456
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_456,8.0,11214,None,0,0,0,1.48,456
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_456,0.0,11214,None,0,0,0,1.48,456
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_456,13.0,11214,None,0,0,0,1.58,456
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_456,117.0,11214,None,0,0,0,1.48,456
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_456,27.0,11214,None,0,0,0,1.48,456
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_456,57.0,11214,None,0,0,0,1.58,456
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_457,115.0,11214,None,0,0,0,1.44,457
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_457,60.0,11214,None,0,0,0,1.48,457
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_457,77.0,11214,None,0,0,0,1.58,457
FOODS_3_090_TX_2_evaluation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_457,133.0,11214,None,0,0,0,1.38,457
FOODS_3_252_TX_2_evaluation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_457,80.0,11214,None,0,0,0,1.48,457
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_457,132.0,11214,None,0,0,0,1.58,457
FOODS_3_090_WI_2_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_2,WI,d_457,10.0,11214,None,0,0,0,1.48,457
FOODS_3_252_WI_2_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_2,WI,d_457,5.0,11214,None,0,0,0,1.48,457
FOODS_3_586_WI_2_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_2,WI,d_457,5.0,11214,None,0,0,0,1.58,457
FOODS_3_090_WI_3_evaluation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_457,106.0,11214,None,0,0,0,1.48,457
FOODS_3_252_WI_3_evaluation,FOODS_3_252,FOODS_3,FOODS,WI_3,WI,d_457,21.0,11214,None,0,0,0,1.48,457
FOODS_3_586_WI_3_evaluation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,d_457,71.0,11214,None,0,0,0,1.58,457
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_458,80.0,11214,None,0,0,0,1.44,458
FOODS_3_252_CA_3_evaluation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,d_458,22.0,11214,None,0,0,0,1.48,458
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_458,56.0,11214,None,0,0,0,1.58,458
